קוד רמה 1,שם רמה 1,קוד רמה 2,שם רמה 2,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תכנית,שם תכנית,קוד תקנה,שם תקנה,הוצאה נטו
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3301,הוצאות שוטפות לפעילות,330102,הוצאות שוטפות לפעילות,33010283,שעות נוספות,16247
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3301,הוצאות שוטפות לפעילות,330102,הוצאות שוטפות לפעילות,33010284,החזר הוצאות רכב,20630
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3301,הוצאות שוטפות לפעילות,330102,הוצאות שוטפות לפעילות,33010285,כוננות,6919
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3301,הוצאות שוטפות לפעילות,330102,הוצאות שוטפות לפעילות,33010286,העסקת סטודנטים,3878
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3301,הוצאות שוטפות לפעילות,330102,הוצאות שוטפות לפעילות,33010287,הוצאות פרישה,5965
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3301,הוצאות שוטפות לפעילות,330102,הוצאות שוטפות לפעילות,33010288,שבתונים,984
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3301,הוצאות שוטפות לפעילות,330102,הוצאות שוטפות לפעילות,33010289,העסקת מתמחים,192
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3301,הוצאות שוטפות לפעילות,330102,הוצאות שוטפות לפעילות,33010292,כוננויות רופאים,1346
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020202,הוצאות לפעילות מקצועית,90021
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020204,דמי שימוש ממשלתיים,8338
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020206,השקעות רב שנתיות,12853
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020207,פעילות המרכז לחקלאות ימית,32355
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020209,מלגות רב שנתי,0
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020213,תחזוקת מבנים מנהל המחקר,4000
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020229,תקצוב בגין משבר הקורונה,0
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020249,הפחתות למשרד החקלאות,0
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020253,השתתפות במנהל הרכב,1210
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020281,שיא כוח אדם,150620
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020282,עבודה בלתי צמיתה,110
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020283,שעות נוספות,5897
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020284,החזר הוצאות רכב,5755
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020285,כוננות,631
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020286,העסקת סטודנטים,516
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020287,הוצאות פרישה,3229
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020288,שבתונים,2880
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3302,מנהל המחקר החקלאי,330202,הוצאות שוטפות לפעילות,33020289,כוננויות רופאים,154
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3303,רזרבות,330301,רזרבה להתייקרויות,33030101,רזרבה להתיקרויות שכר,18058
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3303,רזרבות,330301,רזרבה להתייקרויות,33030102,רזרבה ליעדים פיסקליים,23079
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3303,רזרבות,330301,רזרבה להתייקרויות,33030103,רזרבה להתיקרויות העברות,43585
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060201,הסכם המים,30959
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060203,מענקי תחרות הסכמיים,23452
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060208,מענקי הסכמים אחרים,9600
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060210,שמיטה רב-שנתי,62240
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060211,מענקי פיתוח הכפר,29466
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060213,מפעלי ניקוז,66836
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060214,אחזקת מלאי חירום של חיטה ומספוא,37235
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060216,קרן המדען הראשי ומחקרים יישומיים בחקלאות,74403
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060218,מיזמים במימון חיצוני,0
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060219,קרן קמח,1920
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060222,תמיכות רב-שנתיות שונות,41142
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060223,מפיקים פרטיים תיקון 27,38400
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060224,פיצויים לפי חוק פיצוי נפגעי אסונות טבע,28800
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060229,האצה טכנולוגית,0
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060231,הסכמים אחרים בענף החקלאות,0
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060232,רזרבה לתקציב התאמות  2019,38599
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060233,פעולות לטובת הבדואים בנגב,1920
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060240,התחייבויות עבר של החטיבה להתיישבות,0
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060249,הפחתות למנהל המחקר,50472
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060275,תקצוב בגין משבר בקורונה,0
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060277,משק המים - תמיכות ישירות,17280
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060280,סבסוד פרמיות ביטוח,177792
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060283,הסכמים שנתיים,77856
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060285,תמיכות שונות שנתיות,22428
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060286,חוק הגליל,32640
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060288,פיצויים על פי חוק,5280
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060293,תמיכות לפי 3א,8736
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060295,מענקי מחקר שנתיים,2016
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060296,תמיכות שנתיות בכפר,630
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060297,תמיכה ישירה בענף הצומח,192000
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330602,תמיכות ומחקרים בחקלאות,33060298,תמיכות בענף ההטלה,59023
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330603,תמיכות צער בעלי חיים,33060301,צמצום התרבות של בעלי חיים משוטטים,4500
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3306,תמיכות בחקלאות,330603,תמיכות צער בעלי חיים,33060302,חוק הסדרת הפיקוח על כלבים,4500
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3308,פעולות אחרות באחריות,330801,פעולות אחרות באחריות,33080105,מנהלת גרעיני משימה עירוניים - תמיכות,0
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3308,פעולות אחרות באחריות,330801,פעולות אחרות באחריות,33080113,הוצאות החטיבה להתיישבות,0
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3309,מנהלת תנופה,330901,פעולות,33090101,תפעול,4320
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3309,מנהלת תנופה,330901,פעולות,33090111,הסכמי העתקה,34557
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3309,מנהלת תנופה,330901,פעולות,33090121,שיקום מפוני גוש קטיף,0
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3309,מנהלת תנופה,330901,פעולות,33090131,פיצויים לפרטים,14400
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3309,מנהלת תנופה,330901,פעולות,33090133,פיצוי בגין ציוד בית כנסת,96
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3309,מנהלת תנופה,330901,פעולות,33090150,פיצויים לעסקים וחקלאים,8640
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3309,מנהלת תנופה,330901,פעולות,33090161,העברות לרשויות קולטות,1440
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3309,מנהלת תנופה,330901,פעולות,33090162,השתתפויות במשרדי ממשלה,2880
5,ענפי משק,52,חקלאות,33,משרד החקלאות,3399,חשבון מעבר,339999,חשבון מעבר,33999999,חשבון מעבר,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383001,הפעלת הרשות לחדשנות,38300105,שכר הרשות לחדשנות,57000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383001,הפעלת הרשות לחדשנות,38300108,קרן ביוטכנולוגיה וקרנות אחרות,9320
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383001,הפעלת הרשות לחדשנות,38300121,ביקורת פרוייקטים,46500
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383001,הפעלת הרשות לחדשנות,38300191,תפעול הרשות הלאומית לחדשנות,31390
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383001,הפעלת הרשות לחדשנות,38300192,שיא כוח אדם - עתודה לשינוי מבני,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383001,הפעלת הרשות לחדשנות,38300193,רכב - עתודה לשינוי מבני,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383001,הפעלת הרשות לחדשנות,38300194,שעות נוספות - עתודה לשינוי מבני,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383001,הפעלת הרשות לחדשנות,38300195,סטודנטים - עתודה לשינוי מבני,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383001,הפעלת הרשות לחדשנות,38300196,השתתפות בשכר דירה,4009
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383001,הפעלת הרשות לחדשנות,38300198,פרויקטים מופ אירופי,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300201,זירת הזנק,129681
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300202,זירת תשתיות טכנולוגיות,205965
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300203,קידום מחקר יישומי נבחר,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300204,מרכז לאנרגיה מתחדשת,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300216,זירת חברתי ציבורי,22885
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300224,זירת צמיחה,312761
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300232,זירת ייצור מתקדם,76283
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300233,"עתודה להתאמת תקציבי מו""פ",95130
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300235,עתודה להרשאה הרשות לחדשנות,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300236,זירה בינלאומית,15257
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300238,מסלול הגנת מוסדיים,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300241,רזרבה לתקציב התאמות,33577
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300243,קרן הודו ישראל,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300246,תקנת קורונה - רשות החדשנות,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300247,השתתפות במפעלי ביטחון,19000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383002,מענקי מחקר ופיתוח,38300299,רזרבה להתייקרויות העברות,40515
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383004,"מו""פ בין-לאומי",38300402,"מו""פ בינלאומי",57194
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383004,"מו""פ בין-לאומי",38300403,"מו""פ אירופי",1109611
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3830,המדען הראשי,383004,"מו""פ בין-לאומי",38300407,CERN,13900
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400101,מענקים לפי החוק לעידוד השקעות הון,105015
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400110,מענק לאינטל,40000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400114,מסלול תעסוקה כללי,17753
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400115,מסלול תעסוקה בשכר גבוה,51007
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400116,מסלול למפעלים מחוללי שינוי,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400117,מסלול להגדלת הפיריון בתעשייה,6000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400118,מסלול להגברת התחרות בענפים ריכוזיים,1000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400119,מסלול לתיעוש הבנייה,12000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400120,מסלול לעידוד העסקת מתמחים ממגזר המיעוטים בתעשייה עתירת הידע,10000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400122,מסלול להתייעלות אנרגטית,8500
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400123,מסלול לעידוד חיבור מפעלים לגז טבעי,6000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400124,עתודה למסלולים חדשים לעידוד השקעות,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400126,מסלול ייצור מתקדם,8000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400127,מסלולים מנהליים קצרי טווח,1500
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400128,מסלולים להתמודדות עם משבר הקורונה,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400129,תקנת קורונה - משרד הכלכלה,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400190,בקרה על תוכניות במרכז ההשקעות,18000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400191,רזרבה לתקציב התאמות,30994
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400192,רזרבה לעמידה ביעדים פיסקליים,42915
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384001,קידום השקעות ועידוד,38400193,רזרבה להתייקרויות העברות,16243
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400401,פעולות לקידום היצוא,19390
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400402,פעולות לקידום היצוא - חשבות ניו יורק,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400403,קרנות בינלאומיות לעידוד הייצוא,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400410,כלי סיוע ליצוא,39598
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400420,פעולות מכון היצוא,23058
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400430,פעולות מכון היהלומים,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400440,שיפוי יצואנים מיהודה ושומרון והגולן באמצעות מכון היצוא,13000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400480,השתתפות במשרדי הממשלה,19782
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400487,שימור עובדים לעסקים שנפגעו בקורונה,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400488,החזר ארנונה לעסקים שנפגעו בקורונה,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400489,סיוע לעסקים קטנים ובינוניים להתמודדות עם משבר הקורונה,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400490,פעילות לעידוד עסקים קטנים ובינוניים,80725
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400492,מסלול להגדלת הפיריון בענפי המסחר והשירותים,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400493,הקרן לעסקים קטנים ובינוניים בערבות מדינה,45000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400494,תפעול הקרן לעסקים קטנים ובינוניים בערבות מדינה,10000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400495,קרנות הון צמיחה,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400496,מחויבויות מתכניות עבר,18309
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384004,קידום הייצוא ועידוד,38400497,רזרבה לתקציב התאמות,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400901,עידוד רכישת תוצרת הארץ,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400910,פעולות שונות,20130
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400921,"תכנית ""עתידים לתעשייה""",1500
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400922,תקינה ישראלית,25000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400923,מינהל התקינה,5507
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400924,שינוי מבני בענף התקינה,200000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400925,הסמכת מעבדות,2800
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400926,אחזקת מלאי חירום,12786
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400929,פיתוח כלים דיגיטליים במשרד הכלכלה,1000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400930,פעולות מינהל תעשיות,10000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400931,מכונים לתעשייה,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400932,רזרבה לתקציב התאמות,0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3840,עידוד המגזר העסקי,384009,פעולות כלליות לקידום,38400933,שימור יכולת בדיקת תקנים,5000
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3870,שכר ותפעול המשרד,387001,שכר,38700101,שיא כוח אדם,93166
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3870,שכר ותפעול המשרד,387001,שכר,38700102,"שיא כוח אדם - נספחים מסחריים בחו""ל",36267
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3870,שכר ותפעול המשרד,387001,שכר,38700103,"שיא כוח אדם - נספחים מסחריים בחו""ל - חשבות ניו יורק",0
5,ענפי משק,53,כלכלה ותעשיה,38,כלכלה ותעשייה,3870,שכר ותפעול המשרד,387001,שכר,38700107,"עובדים מקומיים זרים בנספחויות מסחריות בחו""ל",22603
